0,1,2
203.676984783,-81.3997482233,-864.111077455
214.468336273,-104.593025701,-867.710284983
225.86639438,-130.777619447,-865.578430422
237.842768629,-159.895808513,-857.081069067
250.304705186,-191.559258371,-841.839580703
263.14143128,-225.148292548,-819.854055
276.217291922,-259.841781197,-791.577775071
289.362253215,-294.649784775,-757.946615583
302.515418765,-328.852204916,-719.88333027
315.599564102,-361.707938282,-678.422966726
328.522176899,-392.507546944,-634.64817428
341.06094067,-420.442941404,-590.081828494
353.065536592,-445.020309635,-545.972422903
364.539165878,-466.158184863,-502.899562435
375.542225192,-483.890455253,-461.085276231
386.114527254,-498.224066893,-420.713119043
396.254047925,-509.113469484,-382.041087992
405.90791744,-516.503848955,-345.451637777
415.037344467,-520.408513539,-311.213193133
423.662985909,-520.924296165,-279.320010611
431.801715652,-518.152844733,-249.745631647
439.470070008,-512.20428481,-222.439821583
446.671668669,-503.222503739,-197.378751124
453.457764101,-491.294320301,-174.36184215
459.869638426,-476.499305676,-153.221420641
465.910145753,-458.984370767,-133.915245276
471.515693738,-439.20183247,-116.59166097
476.63420867,-417.696280937,-101.33671958
481.288041344,-394.860665023,-87.9919070887
485.569494964,-370.677903115,-76.213128223
489.570418494,-345.062804417,-65.6761623334
493.290634423,-318.474440535,-56.3081620139
496.728062983,-291.368046382,-48.0434717046
499.88102806,-264.201559584,-40.8149397617
502.76278692,-237.393423982,-34.5104137888
505.37835003,-211.38924937,-29.0444223722
507.734820126,-186.567959264,-24.3343449907
509.848255533,-163.17544925,-20.2850443192
511.718825267,-141.577801023,-16.8396275102
513.347538611,-122.076944577,-13.9472164412
514.752763783,-104.716817719,-11.5342482459
515.968124921,-89.2784594135,-9.51218989379
517.030226114,-75.4472245858,-7.79675797902
517.953223036,-63.1610702952,-6.34633891728
518.744098306,-52.4308437392,-5.13412706226
519.408124132,-43.272187298,-4.13875909421
