0,1,2
12.7112103368,4.97261310705,0.000516203872623
84.1492839487,95.7861870072,108.882630893
10.8975733797,4.21381299276,0.000342561385685
85.7601020005,96.4457120102,108.882743977
9.2867553279,3.55428798977,0.000229478098065
87.2015166053,97.0245422437,108.882825562
7.84534072318,2.97545775635,0.000147892734806
88.48060709,97.5294395136,108.88288852
6.56625023849,2.47056048638,8.49344130451e-05
89.5967590879,97.9634545861,108.882935258
5.4500982405,2.03654541386,3.81964722404e-05
90.5487235605,98.3288502909,108.882964239
4.49813376797,1.67114970914,9.21616009302e-06
91.3515543328,98.6337440872,108.882973688
3.69530299562,1.36625591282,-2.33511690095e-07
92.0259687533,98.8876255239,108.882973376
3.02088857515,1.1123744761,7.88701756366e-08
92.5943190663,99.0999750122,108.882973476
2.45253826216,0.900024987803,-2.11331998687e-08
93.0684334815,99.2760091806,108.882973449
1.97842384692,0.723990819405,5.66262383831e-09
93.4607581933,99.4209540333,108.882973456
1.58609913513,0.579045966731,-1.51729548452e-09
93.7832910409,99.539674586,108.882973454
1.26356628754,0.46032541398,4.06558099756e-10
94.0460666206,99.6360933287,108.882973455
1.00079070789,0.363906671338,-1.08936914506e-10
94.2579633881,99.7136216874,108.882973455
0.788893940371,0.28637831255,2.91895582678e-11
94.42683219,99.775257133,108.882973455
0.620025138439,0.224742866967,-7.82131856527e-12
94.5625624031,99.8246806175,108.882973455
0.484294925357,0.175319382503,2.09571599331e-12
94.6703984224,99.8638556608,108.882973455
0.376458906068,0.136144339196,-5.61545407973e-13
94.7527355123,99.8937027202,108.882973455
0.294121816162,0.106297279776,1.5046563858e-13
94.8146682575,99.9161183473,108.882973455
0.232189070928,0.0838816527446,-4.03171463461e-14
94.8617904986,99.933158221,108.882973455
0.18506682983,0.0668417790142,1.08029468046e-14
94.8992219675,99.9466844662,108.882973455
0.147635360977,0.0533155338348,-2.89464087216e-15
94.9293451095,99.9575642947,108.882973455
0.117512218989,0.0424357053434,7.75616684073e-16
94.9538177902,99.9664016911,108.882973455
0.0930395382892,0.033598308939,-2.07825864133e-16
94.9736453824,99.9735618343,108.882973455
0.0732119460408,0.0264381656785,5.56867724608e-17
94.9897287134,99.9793698095,108.882973455
0.0571286149904,0.0206301905036,-1.492122571e-17
95.0025587145,99.9840029601,108.882973455
0.0442986139735,0.0159970398617,3.99813037907e-18
95.0122289629,99.987495063,108.882973455
0.034628365501,0.0125049369943,-1.07129580631e-18
95.0194269059,99.9900943721,108.882973455
0.027430422527,0.00990562792032,2.87052846155e-19
95.0248908223,99.9920674924,108.882973455
0.0219665061027,0.0079325076344,-7.69155783122e-20
95.0294070184,99.9936983736,108.882973455
0.0174503100046,0.00630162639176,2.06094670941e-20
95.0331481288,99.9950493571,108.882973455
0.0137091996575,0.00495064290376,-5.52229006431e-21
95.0362162675,99.9961573182,108.882973455
0.010641060917,0.00384268177388,1.4796931631e-21
95.0386889588,99.9970502523,108.882973455
0.00816836963209,0.00294974771554,-3.96482588099e-22
95.040675297,99.9977675553,108.882973455
0.00618203146281,0.00223244466965,1.06237189294e-22
95.0422452768,99.9983345038,108.882973455
0.00461205167923,0.00166549623832,-2.84661690775e-23
95.0434156032,99.9987571301,108.882973455
0.00344172523847,0.00124286993707,7.62748701582e-24
95.0442848378,99.9990710266,108.882973455
0.00257249062594,0.000928973410016,-2.04377898581e-24
95.0449297896,99.9993039305,108.882973455
0.00192753879309,0.000696069518151,5.47628927416e-25
95.0453974665,99.9994728172,108.882973455
0.00145986189885,0.000527182848294,-1.46736723854e-25
95.0457314425,99.999593422,108.882973455
0.00112588595251,0.000406578020624,3.9317968001e-26
95.0459765723,99.9996819428,108.882973455
0.000880756186394,0.000318057172604,-1.05351481499e-26
95.0461948237,99.9997607574,108.882973455
0.000662504763783,0.000239242582283,2.82262459866e-27
95.0463895943,99.9998310926,108.882973455
0.000467734179282,0.000168907369742,-7.55350244712e-28
95.0465661235,99.9998948406,108.882973455
0.0002912049701,0.000105159444486,1.98776380187e-28
95.0466873126,99.9999386042,108.882973455
0.000170015816134,6.13958233883e-05,-4.6381155377e-29
95.0468143832,99.9999844917,108.882973455
4.29452058813e-05,1.55083003771e-05,6.62587933958e-30
